28.43243833539211,77.33629900545424
28.432415307452214,77.33578918099555
28.432384182949733,77.33575512288978
28.43234646040429,77.33575594782826
28.432316510405116,77.33579134151584
28.43233948483841,77.33630000025826
28.432370296823517,77.33633442385425
28.432388293864744,77.33633424274284
28.43241856528136,77.33629920441518
28.43239554804282,77.33578961309993
28.432364423540445,77.3357555550004
28.432326700994942,77.33575637993857
28.432296750995658,77.33579177361942
28.432319714727697,77.33630019921884
28.43235052671275,77.33633462280847
28.432368523753937,77.33633444169712
28.432398795170606,77.33629940337607
28.432375788633404,77.33579004520415
28.432344664131143,77.33575598711084
28.43230694158559,77.33575681204871
28.432276991586193,77.33579220572283
28.43229994461699,77.33630039817935
28.432330756601996,77.3363348217626
28.432348753643144,77.33633464065132
28.432379025059863,77.33629960233687
28.43235602922399,77.33579047730821
28.432324904721828,77.33575641922114
28.43228718217623,77.3357572441587
28.43225723217672,77.33579263782609
28.432280174506296,77.33630059713978
28.432310986491245,77.33633502071666
28.43232898353236,77.33633483960546
28.432359254949134,77.33629980129761
28.432336269814556,77.3357909094121
28.432305145312498,77.33575685133125
28.432267422766838,77.33575767626851
28.432237472767223,77.33579306992918
28.432260404395606,77.33630079610016
28.43223013297862,77.33633583437503
28.43223190604835,77.33633581653217
28.432201094063604,77.33630139298077
28.432178194538704,77.3357943662375
28.432208144539,77.3357589725974
28.432186588856325,77.33575944398868
28.43221771335773,77.33579350203212
28.432240634284927,77.33630099506044
28.432210362867988,77.33633603332882
28.432251676159048,77.33633561757843
28.432220864174266,77.33630119402063
28.43219795394822,77.3357939341349
